make,model,year,drive,transmission,vclass,fe_score,cylinders,displ,mpg_city,mpg_hwy,mpg_combined,bbl_annual,co2,fuel_cost,fuel_save
BMW,X1 xDrive28i,2015,All-Wheel Drive,Automatic (S8),Large Cars,6,4,2,22.061,32.4178,25.7652,12.657024,345,1700,-500
BMW,X1 xDrive35i,2015,All-Wheel Drive,Automatic (S6),Large Cars,5,6,3,17.8699,26.5446,20.9509,15.689436,423,2100,-2500
BMW,X3 sDrive 28i,2015,Rear-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 2WD,6,4,2,21.1285,28.0235,23.7591,13.73375,372,1850,-1250
BMW,X3 xDrive28d,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,7,4,2,27.2345,34.0449,29.9287,12.7395,340,1750,-750
BMW,X3 xDrive28i,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,6,4,2,21.1285,28.0235,23.7591,13.73375,372,1850,-1250
BMW,X3 xDrive35i,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,5,6,3,18.7674,25.7807,21.3853,15.689436,415,2100,-2500
BMW,X4 xDrive28i,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,5,4,2,20.0637,28.0067,22.9989,14.327048,386,1900,-1500
BMW,X4 xDrive35i,2015,All-Wheel Drive,Automatic (S8),Small Sport Utility Vehicle 4WD,5,6,3,18.6153,26.7146,21.5562,14.964294,413,2000,-2000
BMW,X5 sDrive35i,2015,Rear-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 2WD,5,6,3,18.6463,27.1777,21.7136,14.964294,410,2000,-2000
BMW,X5 xDrive 35d,2015,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,7,6,3,24,30.975,27.0634,14.140845,381,1950,-1750
BMW,X5 xDrive35i,2015,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,5,6,3,18.2025,26.5436,21.2005,15.689436,419,2100,-2500
BMW,X5 xDrive50i,2015,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4,8,4.4,14.7361,21.6102,17.1979,19.381068,517,2600,-5000
BMW,X6 sDrive35i,2015,Rear-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 2WD,5,6,3,18.6463,27.1777,21.7136,14.964294,410,2000,-2000
BMW,X6 xDrive35i,2015,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,5,6,3,18.2025,26.5436,21.2005,15.689436,419,2100,-2500
BMW,X6 xDrive50i,2015,All-Wheel Drive,Automatic (S8),Standard Sport Utility Vehicle 4WD,4,8,4.4,14.7361,21.6102,17.1979,19.381068,517,2600,-5000
BMW,Z4 sDrive28i,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,6,4,2,21.9803,33.2305,25.9308,12.657024,341,1700,-500
BMW,Z4 sDrive28i,2015,Rear-Wheel Drive,Manual 6-spd,Two Seaters,6,4,2,22.2199,34.3383,26.4148,12.657024,337,1700,-500
BMW,Z4 sDrive35i,2015,Rear-Wheel Drive,Auto(AM-S7),Two Seaters,5,6,3,17.1135,23.5293,19.5071,16.4805,454,2200,-3000
BMW,Z4 sDrive35is,2015,Rear-Wheel Drive,Auto(AM-S7),Two Seaters,5,6,3,17.1135,23.5293,19.5071,16.4805,454,2200,-3000
Bugatti,Veyron,2015,All-Wheel Drive,Auto(AM-S7),Two Seaters,1,16,8,8.4232,14.7698,10.4424,32.961,847,4400,-14000
Buick,Enclave AWD,2015,All-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,6,3.6,16.1315,22,18,18.304342,494,2100,-2500
Buick,Enclave FWD,2015,Front-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,6,3.6,16.5112,23.7068,19.1232,17.337486,465,2000,-2000
Buick,Encore,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,7,4,1.4,25,33,28,11.75609,317,1350,1250
Buick,Encore AWD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,6,4,1.4,23,30,26,12.657024,341,1450,750
Buick,LaCrosse,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,5,6,3.6,17.7986,27.9322,21.2713,15.689436,417,1800,-1000
Buick,LaCrosse,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,5,6,3.6,18,28,21,15.689436,422,1800,-1000
Buick,LaCrosse AWD,2015,All-Wheel Drive,Automatic (S6),Midsize Cars,5,6,3.6,16.9656,25.8545,20.0708,16.4805,443,1900,-1500
Buick,LaCrosse eAssist,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,2.4,24.5488,36.1314,28.6871,11.360558,310,1300,1500
Buick,Regal,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,6,4,2,20.3282,31.133,24.0905,13.73375,369,1600,0
Buick,Regal,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,6,4,2,20.5496,29.9062,23.9168,13.73375,371,1600,0
Buick,Regal,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,5,4,2.4,19.4391,30.9969,23.3584,14.327048,379,1650,-250
Buick,Regal AWD,2015,All-Wheel Drive,Automatic (S6),Midsize Cars,5,4,2,18.9925,27.0956,21.9459,14.964294,405,1750,-750
Buick,Regal eAssist,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,2.4,24.5488,36.1314,28.6871,11.360558,310,1300,1500
Buick,Verano,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,6,4,2,20.3282,31.133,24.0905,13.73375,369,1600,0
Buick,Verano,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,6,4,2,20.5496,29.9062,23.9168,13.73375,371,1600,0
Buick,Verano,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,6,4,2.4,21.1383,31.9484,24.935,13.1844,355,1550,250
Cadillac,ATS,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,5,4,2,19.3376,29.7128,22.9426,14.327048,387,1650,-250
Cadillac,ATS,2015,Rear-Wheel Drive,Automatic (S6),Compact Cars,6,4,2,21.2261,29.5031,24.293,13.73375,366,1600,0
Cadillac,ATS,2015,Rear-Wheel Drive,Automatic (S6),Compact Cars,6,4,2.5,21.2585,32.6062,25.206,13.1844,353,1550,250
Cadillac,ATS,2015,Rear-Wheel Drive,Automatic (S6),Compact Cars,5,6,3.6,18.3949,27.8519,21.7125,14.964294,410,1750,-750
Cadillac,ATS AWD,2015,All-Wheel Drive,Automatic (S6),Compact Cars,5,4,2,20.402,27.7145,23.1508,14.327048,384,1650,-250
Cadillac,ATS AWD,2015,All-Wheel Drive,Automatic (S6),Compact Cars,5,6,3.6,18.3949,26.4756,21.3236,15.689436,417,1800,-1000
Cadillac,CTS,2015,Rear-Wheel Drive,Manual 6-spd,Midsize Cars,3,8,6.2,13.9868,18.6672,15.7656,20.589638,564,2750,-5750
Cadillac,CTS,2015,Rear-Wheel Drive,Automatic (S6),Midsize Cars,2,8,6.2,11.6832,17.7835,13.8159,23.534154,643,3150,-7750
Cadillac,CTS Sedan,2015,Rear-Wheel Drive,Automatic (S6),Midsize Cars,6,4,2,20.4224,30.1206,23.8828,13.73375,372,1600,0
Cadillac,CTS Sedan,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,4,6,3.6,15.5983,23.7762,18.4547,18.304342,481,2450,-4250
Cadillac,CTS Sedan,2015,Rear-Wheel Drive,Automatic (S8),Midsize Cars,5,6,3.6,18.3949,28.6751,21.9334,14.964294,405,1750,-750
Cadillac,CTS Sedan AWD,2015,All-Wheel Drive,Automatic (S6),Midsize Cars,5,4,2,19,27.7145,22,14.964294,404,1750,-750
Cadillac,CTS Sedan AWD,2015,All-Wheel Drive,Automatic (S6),Midsize Cars,5,6,3.6,18.3949,26.4756,21.3236,15.689436,417,1800,-1000
Cadillac,ELR,2015,Front-Wheel Drive,Automatic (variable gear ratios),Subcompact Cars,10,4,1.4,31,35,33,3.614241816,91,1350,3250
Cadillac,Escalade 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,6.2,14.6028,20.8459,16.8774,19.381068,527,2250,-3250
Cadillac,Escalade 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,4,8,6.2,14.9098,21.6856,17.3492,19.381068,511,2250,-3250
Cadillac,Escalade 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,3,8,6.2,14,20.6356,16,20.589638,555,2400,-4000
Cadillac,Escalade 4WD,2015,4-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,4,8,6.2,14.7564,21.126,17.0728,19.381068,521,2250,-3250
Cadillac,Escalade ESV 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,6.2,14.6028,20.8459,16.8774,19.381068,527,2250,-3250
Cadillac,Escalade ESV 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 2WD,4,8,6.2,14.9098,21.6856,17.3492,19.381068,511,2250,-3250
Cadillac,Escalade ESV 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,3,8,6.2,13.9865,20.0736,16.1967,20.589638,548,2400,-4000
Cadillac,Escalade ESV 4WD,2015,4-Wheel Drive,Automatic 8-spd,Standard Sport Utility Vehicle 4WD,3,8,6.2,14.3721,20.0743,16.4785,20.589638,537,2400,-4000
Cadillac,SRX,2015,Front-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 2WD,4,6,3.6,16.5226,23.9348,19.198,17.337486,461,2000,-2000
Cadillac,SRX AWD,2015,All-Wheel Drive,Automatic (S6),Standard Sport Utility Vehicle 4WD,4,6,3.6,15.8937,22.6608,18.3611,18.304342,482,2100,-2500
Cadillac,XTS,2015,Front-Wheel Drive,Automatic (S6),Large Cars,5,6,3.6,17.7985,27.9319,21.2711,15.689436,417,1800,-1000
Cadillac,XTS AWD,2015,All-Wheel Drive,Automatic (S6),Large Cars,4,6,3.6,15.9033,23.8457,18.7072,17.337486,475,2000,-2000
Cadillac,XTS AWD,2015,All-Wheel Drive,Automatic (S6),Large Cars,5,6,3.6,17.1167,26.3377,20.3177,16.4805,437,1900,-1500
Cadillac,XTS Hearse,2015,Front-Wheel Drive,Automatic (S6),Special Purpose Vehicle 2WD,4,6,3.6,14.2138,20.5872,16.5144,19.381068,538,2250,-3250
Cadillac,XTS Limo,2015,Front-Wheel Drive,Automatic (S6),Special Purpose Vehicle 2WD,4,6,3.6,14.4733,20.9596,16.815,19.381068,528,2250,-3250
Chevrolet,Camaro,2015,Rear-Wheel Drive,Automatic 6-spd,Compact Cars,5,6,3.6,18.6193,29.8379,22.4111,14.964294,397,1750,-750
Chevrolet,Camaro,2015,Rear-Wheel Drive,Automatic (S6),Compact Cars,5,6,3.6,17.6325,26.7448,20.8255,15.689436,427,1800,-1000
Chevrolet,Camaro,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,5,6,3.6,16.8143,27.8519,20.4636,16.4805,434,1900,-1500
Chevrolet,Camaro,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,3,8,7,12.9802,19.1604,15.1841,21.974,582,2950,-6750
Chevrolet,Camaro,2015,Rear-Wheel Drive,Automatic (S6),Compact Cars,4,8,6.2,15.421,24.1608,18.4193,18.304342,482,2100,-2500
Chevrolet,Camaro,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,4,8,6.2,15.6781,23.8503,18.5362,17.337486,479,2350,-3750
Chevrolet,Camaro,2015,Rear-Wheel Drive,Automatic (S6),Compact Cars,2,8,6.2,11.6798,17.7957,13.8166,23.534154,643,3150,-7750
Chevrolet,Camaro,2015,Rear-Wheel Drive,Manual 6-spd,Compact Cars,3,8,6.2,13.9868,18.6672,15.7656,20.589638,564,2750,-5750
Chevrolet,Captiva FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,5,4,2.4,20,28,23,14.327048,386,1650,-250
Chevrolet,City Express Cargo Van,2015,Front-Wheel Drive,Automatic (variable gear ratios),Special Purpose Vehicle 2WD,6,4,2,24.2617,26.2679,25.1252,13.1844,353,1550,250
Chevrolet,Colorado 2WD,2015,Rear-Wheel Drive,Manual 6-spd,Small Pickup Trucks 2WD,5,4,2.5,19.216,25.7164,21.6823,14.964294,407,1750,-750
Chevrolet,Colorado 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 2WD,5,4,2.5,19.8102,26.6135,22.3853,14.964294,394,1750,-750
Chevrolet,Colorado 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 2WD,5,6,3.6,18.0952,25.5781,20.8386,15.689436,425,1800,-1000
Chevrolet,Colorado 4WD,2015,4-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 4WD,5,4,2.5,18.5445,24.6783,20.8799,15.689436,422,1800,-1000
Chevrolet,Colorado 4WD,2015,4-Wheel Drive,Automatic 6-spd,Small Pickup Trucks 4WD,5,6,3.6,17.4185,24.0541,19.8873,16.4805,445,1900,-1500
Chevrolet,Colorado Cab Chassis 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 2WD,3,6,3.6,14.8331,17.4668,15.9128,20.589638,556,2400,-4000
Chevrolet,Corvette,2015,Rear-Wheel Drive,Manual 7-spd,Two Seaters,5,8,6.2,17.1866,28.6686,20.9651,15.689436,424,2100,-2500
Chevrolet,Corvette,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,5,8,6.2,16.0555,29.1151,20.1158,16.4805,441,2200,-3000
Chevrolet,Corvette,2015,Rear-Wheel Drive,Automatic (S8),Two Seaters,3,8,6.2,13.2907,21.336,21.336,20.589638,552,2750,-5750
Chevrolet,Corvette,2015,Rear-Wheel Drive,Manual 7-spd,Two Seaters,4,8,6.2,14.9828,22.1562,17.538,18.304342,503,2450,-4250
Chevrolet,Cruze,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,1.4,25.8335,37.6036,30.0687,10.987,296,1300,1500
Chevrolet,Cruze,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,1.4,26.1174,37.6703,30.2989,10.987,293,1300,1500
Chevrolet,Cruze,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,1.8,22.3814,34.7202,26.642,12.19557,333,1400,1000
Chevrolet,Cruze,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,1.8,24.9068,36.2655,28.9932,11.360558,299,1300,1500
Chevrolet,Cruze,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,8,4,2,26.8952,46.1112,33.103,11.567466,307,1600,0
Chevrolet,Cruze Eco,2015,Front-Wheel Drive,Automatic 6-spd,Midsize Cars,8,4,1.4,26.1174,38.6703,30.5852,10.613442,291,1250,1750
Chevrolet,Cruze Eco,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,8,4,1.4,28.0887,42.1145,33.0404,9.976196,266,1150,2250
Chevrolet,Equinox AWD,2015,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,5,4,2.4,20.4354,28.6736,23.4698,14.327048,379,1650,-250
Chevrolet,Equinox AWD,2015,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,5,4,2.4,20.4354,28.6736,23.4698,14.327048,379,1650,-250
Chevrolet,Equinox AWD,2015,All-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 4WD,4,6,3.6,15.9033,23,18.6686,17.337486,468,2000,-2000
Chevrolet,Equinox FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,22.3062,32.0502,25.8416,12.657024,344,1450,750
Chevrolet,Equinox FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,6,4,2.4,22.3062,32.0502,25.8416,12.657024,344,1450,750
Chevrolet,Equinox FWD,2015,Front-Wheel Drive,Automatic 6-spd,Small Sport Utility Vehicle 2WD,5,6,3.6,16.5871,24,19.5158,16.4805,444,1900,-1500
Chevrolet,Express 2500 2WD Conversion Cargo,2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Cargo Type",1,8,6,10.1563,15.0536,11.8981,27.4675,747,3200,-8000
Chevrolet,Express 2500 2WD Conversion Cargo,2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Cargo Type",1,8,6,10.2355,15.2672,12.0179,27.4675,740,3200,-8000
Chevrolet,Express 2500 2WD Passenger,2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,6,10.7097,15.7651,12.5157,25.336022,710,2950,-6750
Chevrolet,Express 2500 2WD Passenger,2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,4.8,11.1823,16.546,13.0921,25.336022,675,2950,-6750
Chevrolet,Express 2500 2WD Passenger,2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,6,10.7097,15.7651,12.5157,25.336022,710,2950,-6750
Chevrolet,Express 3500 2WD Passenger,2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,6,10.5335,15.5396,12.3194,27.4675,721,3200,-8000
Chevrolet,Express 3500 2WD Passenger,2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,4.8,11.1445,16.5068,13.0526,25.336022,678,2950,-6750
Chevrolet,Express 3500 2WD Passenger,2015,Rear-Wheel Drive,Automatic 6-spd,"Vans, Passenger Type",1,8,6,10.5851,15.6356,12.3854,27.4675,718,3200,-8000
Chevrolet,Impala,2015,Front-Wheel Drive,Automatic (S6),Large Cars,6,4,2.5,22,31,25,13.1844,355,1550,250
Chevrolet,Impala,2015,Front-Wheel Drive,Automatic (S6),Large Cars,5,6,3.6,17.7986,27.9322,21.2713,15.689436,417,1800,-1000
Chevrolet,Impala,2015,Front-Wheel Drive,Automatic (S6),Large Cars,5,6,3.6,18.7687,28.6751,22.2236,14.964294,399,1750,-750
Chevrolet,Impala Limited,2015,Front-Wheel Drive,Automatic 6-spd,Large Cars,5,6,3.6,17.7948,29.633,21.6949,14.964294,408,1750,-750
Chevrolet,Malibu,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,2.5,25.3332,36,29,11.360558,307,1300,1500
Chevrolet,Malibu,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,6,4,2,20.5496,29.9062,23.9168,13.73375,371,1600,0
Chevrolet,Silverado C15 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 2WD,5,6,4.3,17.5537,23.6936,19.8709,16.4805,447,1900,-1500
Chevrolet,Silverado C15 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 2WD,4,8,5.3,16.1109,22.8499,18.5763,17.337486,478,2000,-2000
Chevrolet,Silverado C15 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 2WD,4,8,5.3,16.1096,22.8486,18.5749,17.337486,478,2000,-2000
Chevrolet,Silverado C15 2WD,2015,Rear-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 2WD,4,8,6.2,14.6028,20.6356,16.8149,19.381068,527,2250,-3250
Chevrolet,Silverado C15 Cab Chassis 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 2WD,4,6,4.3,16,21,18,18.304342,494,2100,-2500
Chevrolet,Silverado C15 Cab Chassis 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 2WD,4,8,5.3,15,20,17,19.381068,523,2250,-3250
Chevrolet,Silverado C15 Cab Chassis 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 2WD,4,8,5.3,15,20,17,19.381068,523,2250,-3250
Chevrolet,Silverado K15 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 4WD,4,6,4.3,16.6205,22.213,18.7441,17.337486,475,2000,-2000
Chevrolet,Silverado K15 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 4WD,4,8,5.3,15.8212,22.0485,18.1248,18.304342,490,2100,-2500
Chevrolet,Silverado K15 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Pickup Trucks 4WD,4,8,5.3,15.8156,22.0473,18.1204,18.304342,490,2100,-2500
Chevrolet,Silverado K15 4WD,2015,4-Wheel Drive,Automatic 8-spd,Standard Pickup Trucks 4WD,4,8,6.2,14.7564,21.126,17.0728,19.381068,521,2250,-3250
Chevrolet,Silverado K15 Cab Chassis 4WD,2015,4-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 4WD,4,6,4.3,16,20,18,18.304342,494,2100,-2500
Chevrolet,Silverado K15 Cab Chassis 4WD,2015,4-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 4WD,4,8,5.3,15,19,17,19.381068,523,2250,-3250
Chevrolet,Silverado K15 Cab Chassis 4WD,2015,4-Wheel Drive,Automatic 6-spd,Special Purpose Vehicle 4WD,4,8,5.3,15,19,17,19.381068,523,2250,-3250
Chevrolet,Sonic,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,8,4,1.4,26.8952,36.6005,30.5393,10.613442,291,1250,1750
Chevrolet,Sonic,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,8,4,1.4,28.5076,39.8665,32.7003,9.976196,271,1150,2250
Chevrolet,Sonic,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,7,4,1.8,24.5488,35.3257,28.4552,11.75609,312,1350,1250
Chevrolet,Sonic,2015,Front-Wheel Drive,Manual 5-spd,Compact Cars,7,4,1.8,26.2591,34.7875,29.5152,10.987,301,1300,1500
Chevrolet,Sonic 5,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,8,4,1.4,26.8952,36.6005,30.5393,10.613442,291,1250,1750
Chevrolet,Sonic 5,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,8,4,1.4,28.5076,39.8665,32.7003,9.976196,271,1150,2250
Chevrolet,Sonic 5,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,1.8,24.5488,35.3257,28.4552,11.75609,312,1350,1250
Chevrolet,Sonic 5,2015,Front-Wheel Drive,Manual 5-spd,Midsize Cars,7,4,1.8,26.2591,34.7875,29.5152,10.987,301,1300,1500
Chevrolet,Sonic 5 RS,2015,Front-Wheel Drive,Automatic (S6),Midsize Cars,7,4,1.4,24.9783,33,28.2949,11.75609,317,1350,1250
Chevrolet,Sonic 5 RS,2015,Front-Wheel Drive,Manual 6-spd,Midsize Cars,7,4,1.4,27.0361,33.9787,29.7736,10.987,298,1300,1500
Chevrolet,Sonic RS,2015,Front-Wheel Drive,Automatic (S6),Compact Cars,7,4,1.4,24.9783,33,28.2949,11.75609,317,1350,1250
Chevrolet,Sonic RS,2015,Front-Wheel Drive,Manual 6-spd,Compact Cars,7,4,1.4,27.0361,33.9787,29.7736,10.987,298,1300,1500
Chevrolet,Spark,2015,Front-Wheel Drive,Automatic (variable gear ratios),Subcompact Cars,8,4,1.2,30.4456,38.6703,33.6679,9.690534,264,1100,2500
Chevrolet,Spark,2015,Front-Wheel Drive,Manual 5-spd,Subcompact Cars,8,4,1.2,31.1996,39.2689,34.3786,9.690534,258,1100,2500
Chevrolet,Spark EV,2015,Front-Wheel Drive,Automatic (A1),Subcompact Cars,10,NA,NA,128.2,109.2,118.9,0.168,0,500,5500
Chevrolet,SS,2015,Rear-Wheel Drive,Automatic (S6),Large Cars,4,8,6.2,14.0639,21.126,16.5541,19.381068,538,2600,-5000
Chevrolet,SS,2015,Rear-Wheel Drive,Manual 6-spd,Large Cars,4,8,6.2,15,21,17,19.381068,523,2600,-5000
Chevrolet,Suburban C1500 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,5.3,15.8271,23.22,18.4739,18.304342,481,2100,-2500
Chevrolet,Suburban C1500 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,5.3,15.8271,23.22,18.4739,18.304342,481,2100,-2500
Chevrolet,Suburban K1500 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,8,5.3,15.2927,21.7555,17.6525,18.304342,503,2100,-2500
Chevrolet,Suburban K1500 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,8,5.3,15.2927,21.7555,17.6525,18.304342,503,2100,-2500
Chevrolet,Tahoe C1500 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,5.3,15.8271,23.22,18.4739,18.304342,481,2100,-2500
Chevrolet,Tahoe C1500 2WD,2015,Rear-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,8,5.3,15.8271,23.22,18.4739,18.304342,481,2100,-2500
Chevrolet,Tahoe K1500 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,8,5.3,15.522,21.8254,17.8407,18.304342,498,2100,-2500
Chevrolet,Tahoe K1500 4WD,2015,4-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,8,5.3,15.522,21.8254,17.8407,18.304342,498,2100,-2500
Chevrolet,Traverse AWD,2015,All-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 4WD,4,6,3.6,16.1315,23.1504,18.6801,17.337486,476,2000,-2000
Chevrolet,Traverse FWD,2015,Front-Wheel Drive,Automatic 6-spd,Standard Sport Utility Vehicle 2WD,4,6,3.6,16.5112,23.7068,19.1232,17.337486,465,2000,-2000
Chevrolet,Trax,2015,Front-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 2WD,7,4,1.4,25.8335,34,29,11.360558,306,1300,1500
Chevrolet,Trax AWD,2015,All-Wheel Drive,Automatic (S6),Small Sport Utility Vehicle 4WD,7,4,1.4,24.1899,31.133,26.8883,12.19557,330,1400,1000
Chevrolet,Volt,2015,Front-Wheel Drive,Automatic (variable gear ratios),Compact Cars,10,4,1.4,34.9,39.7,36.9,3.092538804,81,1200,4000
Chrysler,200,2015,Front-Wheel Drive,Automatic 9-spd,Midsize Cars,7,4,2.4,23.0351,36,27.6966,11.75609,322,1350,1250
Chrysler,200,2015,Front-Wheel Drive,Automatic 9-spd,Midsize Cars,7,4,2.4,23.0351,36,27.6966,11.75609,322,1350,1250
Chrysler,200,2015,Front-Wheel Drive,Automatic 9-spd,Midsize Cars,5,6,3.6,18.9925,31.5409,23.1342,14.327048,385,1650,-250
Chrysler,200,2015,Front-Wheel Drive,Automatic 9-spd,Midsize Cars,5,6,3.6,18.9925,31.5409,23.1342,14.327048,385,1650,-250
Chrysler,300,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.6,18.9925,30.6564,22.916,14.327048,386,1650,-250
Chrysler,300,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,5,6,3.6,18.9925,30.6564,22.916,14.327048,386,1650,-250
Chrysler,300,2015,Rear-Wheel Drive,Automatic 8-spd,Large Cars,4,8,5.7,15.9033,25.2316,19.0771,17.337486,465,2200,-3000
Chrysler,200 AWD,2015,All-Wheel Drive,Automatic 9-spd,Midsize Cars,5,6,3.6,18.3197,28.8804,21.928,14.964294,403,1750,-750
Chrysler,200 AWD,2015,All-Wheel Drive,Automatic 9-spd,Midsize Cars,5,6,3.6,18.3197,28.8804,21.928,14.964294,403,1750,-750
